primary_label,secondary_labels,type,filename,collection,rating,url,latitude,longitude,scientific_name,common_name,author,license
whfant1,['grekis'],"['call', 'song']",whfant1/XC80182.ogg,XC,2.5,https://xeno-canto.org/80182,-9.3001,-35.9334,Formicivora grisea,White-fringed Antwren,Jeremy Minns,cc-by-nc-sa 3.0
whfant1,['yebsee1'],"['call', 'song']",whfant1/XC80184.ogg,XC,4.5,https://xeno-canto.org/80184,-8.7267,-35.7933,Formicivora grisea,White-fringed Antwren,Jeremy Minns,cc-by-nc-sa 3.0
whfant1,[''],['song'],whfant1/XC815235.ogg,XC,3,https://xeno-canto.org/815235,-14.6595,-40.2314,Formicivora grisea,White-fringed Antwren,Mateus Gonçalves Santos,cc-by-nc-sa 4.0
whfant1,['whbman1'],"['call', 'duet', 'song']",whfant1/XC817242.ogg,XC,4.5,https://xeno-canto.org/817242,-6.3776,-47.4047,Formicivora grisea,White-fringed Antwren,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whfant1,[''],['song'],whfant1/XC834192.ogg,XC,4,https://xeno-canto.org/834192,-9.5937,-50.1049,Formicivora grisea,White-fringed Antwren,Dante Buzzetti,cc-by-nc-sa 4.0
whfant1,[''],"['call', 'duet', 'song']",whfant1/XC838054.ogg,XC,5,https://xeno-canto.org/838054,-14.0858,-50.8244,Formicivora grisea,White-fringed Antwren,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whfant1,[''],['call'],whfant1/XC901357.ogg,XC,5,https://xeno-canto.org/901357,-13.8891,-50.1832,Formicivora grisea,White-fringed Antwren,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whfant1,[''],"['call', 'duet', 'song']",whfant1/XC933903.ogg,XC,5,https://xeno-canto.org/933903,-16.0781,-50.218,Formicivora grisea,White-fringed Antwren,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whfant1,[''],"['call', 'duet', 'song']",whfant1/XC933904.ogg,XC,5,https://xeno-canto.org/933904,-16.0781,-50.218,Formicivora grisea,White-fringed Antwren,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whfant1,['yebfly1'],['song'],whfant1/XC944363.ogg,XC,4.5,https://xeno-canto.org/944363,-6.3761,-47.1085,Formicivora grisea,White-fringed Antwren,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whfant1,[''],[''],whfant1/iNat192767.ogg,iNat,0,https://static.inaturalist.org/sounds/192767.mp3,-7.9238,-35.165,Formicivora grisea,White-fringed Antwren,Helio Lourencini,cc-by 4.0
whfant1,[''],[''],whfant1/iNat192770.ogg,iNat,0,https://static.inaturalist.org/sounds/192770.mp3,-7.9238,-35.165,Formicivora grisea,White-fringed Antwren,Helio Lourencini,cc-by 4.0
whfant1,[''],[''],whfant1/iNat193250.ogg,iNat,0,https://static.inaturalist.org/sounds/193250.mp3,-7.9238,-35.165,Formicivora grisea,White-fringed Antwren,Helio Lourencini,cc-by 4.0
whfant1,[''],[''],whfant1/iNat193256.ogg,iNat,0,https://static.inaturalist.org/sounds/193256.mp3,-7.9238,-35.165,Formicivora grisea,White-fringed Antwren,Helio Lourencini,cc-by 4.0
whfant1,[''],[''],whfant1/iNat196950.ogg,iNat,0,https://static.inaturalist.org/sounds/196950.mp3,-7.9238,-35.165,Formicivora grisea,White-fringed Antwren,Helio Lourencini,cc-by 4.0
whfant1,[''],[''],whfant1/iNat225291.ogg,iNat,0,https://static.inaturalist.org/sounds/225291.m4a,-1.1872,-45.7419,Formicivora grisea,White-fringed Antwren,Gustavo Gonsioroski,cc-by-nc 4.0
whfant1,[''],[''],whfant1/iNat313748.ogg,iNat,0,https://static.inaturalist.org/sounds/313748.m4a,-5.0518,-43.2596,Formicivora grisea,White-fringed Antwren,Gustavo Gonsioroski,cc-by-nc 4.0
whfant1,[''],[''],whfant1/iNat321461.ogg,iNat,0,https://static.inaturalist.org/sounds/321461.wav,-7.9238,-35.165,Formicivora grisea,White-fringed Antwren,Helio Lourencini,cc-by 4.0
whfant1,[''],[''],whfant1/iNat361152.ogg,iNat,0,https://static.inaturalist.org/sounds/361152.wav,-7.9238,-35.165,Formicivora grisea,White-fringed Antwren,Helio Lourencini,cc-by 4.0
whfant1,[''],[''],whfant1/iNat381259.ogg,iNat,0,https://static.inaturalist.org/sounds/381259.wav,-7.9238,-35.165,Formicivora grisea,White-fringed Antwren,Helio Lourencini,cc-by 4.0
whfant1,[''],[''],whfant1/iNat391579.ogg,iNat,0,https://static.inaturalist.org/sounds/391579.m4a,-5.4899,-44.1711,Formicivora grisea,White-fringed Antwren,Gustavo Gonsioroski,cc-by-nc 4.0
whfant1,[''],[''],whfant1/iNat469166.ogg,iNat,0,https://static.inaturalist.org/sounds/469166.m4a,-6.8511,-35.4923,Formicivora grisea,White-fringed Antwren,Unknown,cc-by-nc 4.0
whfant1,[''],[''],whfant1/iNat503561.ogg,iNat,0,https://static.inaturalist.org/sounds/503561.m4a,-1.2972,-45.7377,Formicivora grisea,White-fringed Antwren,Gustavo Gonsioroski,cc-by-nc 4.0
whfant1,[''],[''],whfant1/iNat529960.ogg,iNat,0,https://static.inaturalist.org/sounds/529960.mp3,-7.852,-34.8486,Formicivora grisea,White-fringed Antwren,Unknown,cc-by-nc 4.0
whfant1,[''],[''],whfant1/iNat769934.ogg,iNat,0,https://static.inaturalist.org/sounds/769934.mp3,-2.5008,-43.2532,Formicivora grisea,White-fringed Antwren,Claudio Martins de Souza,cc-by-nc 4.0
whmtyr1,[''],['song'],whmtyr1/XC111421.ogg,XC,5,https://xeno-canto.org/111421,-16.3834,-56.6167,Arundinicola leucocephala,White-headed Marsh Tyrant,Andrew Spencer,cc-by-nc-sa 3.0
whmtyr1,[''],['song'],whmtyr1/XC111440.ogg,XC,5,https://xeno-canto.org/111440,-16.3834,-56.6167,Arundinicola leucocephala,White-headed Marsh Tyrant,Andrew Spencer,cc-by-nc-sa 3.0
whmtyr1,[''],['song'],whmtyr1/XC111441.ogg,XC,5,https://xeno-canto.org/111441,None,None,Arundinicola leucocephala,White-headed Marsh Tyrant,Andrew Spencer,cc-by-nc-sa 3.0
whmtyr1,[''],['song'],whmtyr1/XC111444.ogg,XC,5,https://xeno-canto.org/111444,-16.3834,-56.6167,Arundinicola leucocephala,White-headed Marsh Tyrant,Andrew Spencer,cc-by-nc-sa 3.0
whmtyr1,[''],['song'],whmtyr1/XC123185.ogg,XC,4,https://xeno-canto.org/123185,-22.6771,-47.9831,Arundinicola leucocephala,White-headed Marsh Tyrant,GABRIEL LEITE,cc-by-nc-sa 3.0
whmtyr1,[''],['song'],whmtyr1/XC143229.ogg,XC,4,https://xeno-canto.org/143229,-20.79,-42.8882,Arundinicola leucocephala,White-headed Marsh Tyrant,Noé Eiterer,cc-by-nc-sa 3.0
whmtyr1,[''],['call'],whmtyr1/XC185783.ogg,XC,4,https://xeno-canto.org/185783,-21.9535,-47.4128,Arundinicola leucocephala,White-headed Marsh Tyrant,Fernando Igor de Godoy,cc-by-nc-sa 4.0
whmtyr1,"['yecspi2', 'bbwduc']",['call'],whmtyr1/XC329994.ogg,XC,3.5,https://xeno-canto.org/329994,-10.7253,-49.8445,Arundinicola leucocephala,White-headed Marsh Tyrant,Caio Brito,cc-by-nc-sa 4.0
whmtyr1,[''],['call'],whmtyr1/XC407323.ogg,XC,3,https://xeno-canto.org/407323,5.0901,-52.5698,Arundinicola leucocephala,White-headed Marsh Tyrant,Brice de la Croix,cc-by-nc-sa 4.0
whmtyr1,[''],['song'],whmtyr1/XC414335.ogg,XC,5,https://xeno-canto.org/414335,-16.5728,-49.3122,Arundinicola leucocephala,White-headed Marsh Tyrant,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whmtyr1,[''],['call'],whmtyr1/XC418885.ogg,XC,0,https://xeno-canto.org/418885,-20.442,-52.8782,Arundinicola leucocephala,White-headed Marsh Tyrant,Fernando Igor de Godoy,cc-by-nc-sa 4.0
whmtyr1,[''],['call'],whmtyr1/XC422989.ogg,XC,0,https://xeno-canto.org/422989,-18.002,-40.381,Arundinicola leucocephala,White-headed Marsh Tyrant,Fernando Igor de Godoy,cc-by-nc-sa 4.0
whmtyr1,"['yecspi2', 'bbwduc']",['chamado'],whmtyr1/XC427097.ogg,XC,3.5,https://xeno-canto.org/427097,-10.7348,-49.8553,Arundinicola leucocephala,White-headed Marsh Tyrant,Caio Brito,cc-by-nc-sa 4.0
whmtyr1,[''],"['call', 'song']",whmtyr1/XC467908.ogg,XC,0,https://xeno-canto.org/467908,-28.5485,-57.208,Arundinicola leucocephala,White-headed Marsh Tyrant,Rosendo Manuel Fraga,cc-by-nc-sa 4.0
whmtyr1,['soulap1'],"['call', 'song']",whmtyr1/XC504219.ogg,XC,4.5,https://xeno-canto.org/504219,-16.6003,-49.2802,Arundinicola leucocephala,White-headed Marsh Tyrant,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whmtyr1,['soulap1'],['call'],whmtyr1/XC504761.ogg,XC,3.5,https://xeno-canto.org/504761,-9.2594,-35.8457,Arundinicola leucocephala,White-headed Marsh Tyrant,Dante Buzzetti,cc-by-nc-sa 4.0
whmtyr1,['soulap1'],"['call', 'mechanical sound']",whmtyr1/XC504764.ogg,XC,3.5,https://xeno-canto.org/504764,-9.2594,-35.8457,Arundinicola leucocephala,White-headed Marsh Tyrant,Dante Buzzetti,cc-by-nc-sa 4.0
whmtyr1,['blbgra1'],['song'],whmtyr1/XC524346.ogg,XC,4.5,https://xeno-canto.org/524346,-16.6003,-49.2802,Arundinicola leucocephala,White-headed Marsh Tyrant,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whmtyr1,"['smbani', 'soulap1']",['song'],whmtyr1/XC580439.ogg,XC,4.5,https://xeno-canto.org/580439,-14.625,-49.0051,Arundinicola leucocephala,White-headed Marsh Tyrant,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whmtyr1,['blbgra1'],['call'],whmtyr1/XC699802.ogg,XC,4.5,https://xeno-canto.org/699802,-16.6003,-49.2802,Arundinicola leucocephala,White-headed Marsh Tyrant,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whmtyr1,[''],['call'],whmtyr1/XC709798.ogg,XC,5,https://xeno-canto.org/709798,-16.6122,-50.3301,Arundinicola leucocephala,White-headed Marsh Tyrant,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whmtyr1,[''],['flight call'],whmtyr1/XC720937.ogg,XC,3,https://xeno-canto.org/720937,-22.6778,-52.1924,Arundinicola leucocephala,White-headed Marsh Tyrant,Luiz C.  Silva,cc-by-nc-sa 4.0
whmtyr1,[''],['song'],whmtyr1/XC723576.ogg,XC,4,https://xeno-canto.org/723576,4.7425,-52.3272,Arundinicola leucocephala,White-headed Marsh Tyrant,Brice de la Croix,cc-by-nc-sa 4.0
whmtyr1,[''],"['call', 'song']",whmtyr1/XC761493.ogg,XC,5,https://xeno-canto.org/761493,-16.0538,-49.604,Arundinicola leucocephala,White-headed Marsh Tyrant,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whmtyr1,[''],['song'],whmtyr1/XC794830.ogg,XC,4,https://xeno-canto.org/794830,-9.2856,-50.0142,Arundinicola leucocephala,White-headed Marsh Tyrant,Dante Buzzetti,cc-by-nc-sa 4.0
whmtyr1,[''],['song'],whmtyr1/XC799749.ogg,XC,4,https://xeno-canto.org/799749,-9.2856,-50.0142,Arundinicola leucocephala,White-headed Marsh Tyrant,Dante Buzzetti,cc-by-nc-sa 4.0
whmtyr1,[''],['song'],whmtyr1/XC803298.ogg,XC,4,https://xeno-canto.org/803298,-9.2856,-50.0142,Arundinicola leucocephala,White-headed Marsh Tyrant,Dante Buzzetti,cc-by-nc-sa 4.0
whmtyr1,[''],['mechanical sounds'],whmtyr1/XC855926.ogg,XC,3,https://xeno-canto.org/855926,-16.6414,-39.1405,Arundinicola leucocephala,White-headed Marsh Tyrant,Dante Buzzetti,cc-by-nc-sa 4.0
whmtyr1,[''],['song'],whmtyr1/XC859404.ogg,XC,4,https://xeno-canto.org/859404,-16.6414,-39.1405,Arundinicola leucocephala,White-headed Marsh Tyrant,Dante Buzzetti,cc-by-nc-sa 4.0
whmtyr1,[''],"['call', 'song']",whmtyr1/XC860397.ogg,XC,4,https://xeno-canto.org/860397,-16.6414,-39.1405,Arundinicola leucocephala,White-headed Marsh Tyrant,Dante Buzzetti,cc-by-nc-sa 4.0
whmtyr1,[''],['chasing call'],whmtyr1/XC879286.ogg,XC,4,https://xeno-canto.org/879286,-19.5723,-56.2539,Arundinicola leucocephala,White-headed Marsh Tyrant,Dante Buzzetti,cc-by-nc-sa 4.0
whmtyr1,['grekis'],['call'],whmtyr1/XC930909.ogg,XC,4.5,https://xeno-canto.org/930909,-16.4353,-49.3948,Arundinicola leucocephala,White-headed Marsh Tyrant,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whmtyr1,[''],['call'],whmtyr1/XC940071.ogg,XC,5,https://xeno-canto.org/940071,-16.5631,-49.285,Arundinicola leucocephala,White-headed Marsh Tyrant,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
whmtyr1,[''],[''],whmtyr1/iNat559966.ogg,iNat,0,https://static.inaturalist.org/sounds/559966.wav,-28.5052,-59.26,Arundinicola leucocephala,White-headed Marsh Tyrant,Pablo H Capovilla,cc-by-sa 4.0
whtdov,[''],['song'],whtdov/XC112747.ogg,XC,4,https://xeno-canto.org/112747,-24.683,-65.406,Leptotila verreauxi,White-tipped Dove,Niels Krabbe,cc-by-sa 3.0
whtdov,[''],['song'],whtdov/XC112958.ogg,XC,4,https://xeno-canto.org/112958,8.6369,-83.1576,Leptotila verreauxi,White-tipped Dove,Sander Bot,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC112966.ogg,XC,3,https://xeno-canto.org/112966,8.6315,-83.1787,Leptotila verreauxi,White-tipped Dove,Sander Bot,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC112985.ogg,XC,5,https://xeno-canto.org/112985,8.5194,-83.4071,Leptotila verreauxi,White-tipped Dove,Sander Bot,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC113053.ogg,XC,4,https://xeno-canto.org/113053,9.1199,-79.6991,Leptotila verreauxi,White-tipped Dove,Sander Bot,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC113786.ogg,XC,4,https://xeno-canto.org/113786,-20.8004,-42.8884,Leptotila verreauxi,White-tipped Dove,Noé Eiterer,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC114093.ogg,XC,3,https://xeno-canto.org/114093,6.9862,-75.1251,Leptotila verreauxi,White-tipped Dove,Eric DeFonso,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC118675.ogg,XC,4,https://xeno-canto.org/118675,-3.6668,-45.8465,Leptotila verreauxi,White-tipped Dove,GABRIEL LEITE,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC120068.ogg,XC,5,https://xeno-canto.org/120068,-4.4797,-79.391,Leptotila verreauxi,White-tipped Dove,Leonardo Ordóñez-Delgado,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC120069.ogg,XC,5,https://xeno-canto.org/120069,-4.4797,-79.391,Leptotila verreauxi,White-tipped Dove,Leonardo Ordóñez-Delgado,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC123801.ogg,XC,4,https://xeno-canto.org/123801,-22.6771,-47.9831,Leptotila verreauxi,White-tipped Dove,GABRIEL LEITE,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC124604.ogg,XC,5,https://xeno-canto.org/124604,-16.7581,-56.8764,Leptotila verreauxi,White-tipped Dove,Eric DeFonso,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC126418.ogg,XC,4,https://xeno-canto.org/126418,14.62,-90.4887,Leptotila verreauxi,White-tipped Dove,Mike Nelson,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC126419.ogg,XC,4,https://xeno-canto.org/126419,14.5413,-90.7006,Leptotila verreauxi,White-tipped Dove,Mike Nelson,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC126420.ogg,XC,4,https://xeno-canto.org/126420,14.6724,-91.485,Leptotila verreauxi,White-tipped Dove,Mike Nelson,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC126422.ogg,XC,4,https://xeno-canto.org/126422,14.5262,-91.1667,Leptotila verreauxi,White-tipped Dove,Mike Nelson,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC129296.ogg,XC,5,https://xeno-canto.org/129296,17.3377,-95.0505,Leptotila verreauxi,White-tipped Dove,Manuel Grosselet,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC134166.ogg,XC,3,https://xeno-canto.org/134166,-34.6079,-58.3499,Leptotila verreauxi,White-tipped Dove,www.avesdelplata.blogspot.com,cc-by-nc-sa 3.0
whtdov,[''],['call'],whtdov/XC138134.ogg,XC,4,https://xeno-canto.org/138134,14.589,-90.684,Leptotila verreauxi,White-tipped Dove,Pablo Bolaños Sittler,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC144503.ogg,XC,4,https://xeno-canto.org/144503,-19.6465,-46.9472,Leptotila verreauxi,White-tipped Dove,Bruno Arantes de Andrade Bueno,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC144779.ogg,XC,5,https://xeno-canto.org/144779,-23.786,-46.871,Leptotila verreauxi,White-tipped Dove,Antonio Silveira,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC147031.ogg,XC,2,https://xeno-canto.org/147031,-31.2924,-51.0326,Leptotila verreauxi,White-tipped Dove,Rafael Antunes Dias,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC147509.ogg,XC,5,https://xeno-canto.org/147509,26.1762,-98.3862,Leptotila verreauxi,White-tipped Dove,Paul Marvin,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC147510.ogg,XC,5,https://xeno-canto.org/147510,26.1762,-98.3862,Leptotila verreauxi,White-tipped Dove,Paul Marvin,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC147511.ogg,XC,5,https://xeno-canto.org/147511,26.1762,-98.3862,Leptotila verreauxi,White-tipped Dove,Paul Marvin,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC147512.ogg,XC,4,https://xeno-canto.org/147512,26.1762,-98.3862,Leptotila verreauxi,White-tipped Dove,Paul Marvin,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC149771.ogg,XC,4,https://xeno-canto.org/149771,12.562,-70.048,Leptotila verreauxi,White-tipped Dove,Antonio Silveira,cc-by-nc-sa 3.0
whtdov,[''],['call'],whtdov/XC150304.ogg,XC,3,https://xeno-canto.org/150304,-6.521,-76.4178,Leptotila verreauxi,White-tipped Dove,Herman van Oosten,cc-by-nc-sa 3.0
whtdov,[''],['call'],whtdov/XC155046.ogg,XC,3,https://xeno-canto.org/155046,-22.9374,-42.2993,Leptotila verreauxi,White-tipped Dove,Yair G. Molina M.,cc-by-nc-sa 3.0
whtdov,[''],['call'],whtdov/XC158378.ogg,XC,4,https://xeno-canto.org/158378,27.0922,-108.7362,Leptotila verreauxi,White-tipped Dove,Micah Riegner,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC164819.ogg,XC,4,https://xeno-canto.org/164819,8.9579,-78.523,Leptotila verreauxi,White-tipped Dove,James Bradley,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC166268.ogg,XC,4,https://xeno-canto.org/166268,-26.4895,-52.2009,Leptotila verreauxi,White-tipped Dove,Antonio de Almeida Correia Junior,cc-by-nc-sa 3.0
whtdov,['tropar'],['song'],whtdov/XC1697.ogg,XC,4.5,https://xeno-canto.org/1697,-22.0409,-64.4387,Leptotila verreauxi,White-tipped Dove,Sjoerd Mayer,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC169971.ogg,XC,3,https://xeno-canto.org/169971,-19.2204,-42.4832,Leptotila verreauxi,White-tipped Dove,Roney Assis Souza,cc-by-nc-sa 3.0
whtdov,['yercac1'],['song'],whtdov/XC170262.ogg,XC,2.5,https://xeno-canto.org/170262,-4.272,-80.329,Leptotila verreauxi,White-tipped Dove,Leonardo Ordóñez-Delgado,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC170827.ogg,XC,5,https://xeno-canto.org/170827,-4.272,-80.329,Leptotila verreauxi,White-tipped Dove,Leonardo Ordóñez-Delgado,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC176515.ogg,XC,4,https://xeno-canto.org/176515,-26.995,-50.014,Leptotila verreauxi,White-tipped Dove,Douglas Meyer,cc-by-nc-sa 4.0
whtdov,[''],['call'],whtdov/XC180797.ogg,XC,3,https://xeno-canto.org/180797,-6.3167,-79.4501,Leptotila verreauxi,White-tipped Dove,Mike Nelson,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC180945.ogg,XC,4,https://xeno-canto.org/180945,-6.7281,-76.4181,Leptotila verreauxi,White-tipped Dove,Mike Nelson,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC183287.ogg,XC,4,https://xeno-canto.org/183287,-5.0185,-79.3247,Leptotila verreauxi,White-tipped Dove,Dan Lane,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC187441.ogg,XC,3,https://xeno-canto.org/187441,-23.9557,-46.6503,Leptotila verreauxi,White-tipped Dove,Marcos Melo,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC189163.ogg,XC,4,https://xeno-canto.org/189163,-0.0181,-78.6834,Leptotila verreauxi,White-tipped Dove,Jerome Fischer,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC190507.ogg,XC,4,https://xeno-canto.org/190507,13.6947,-89.2537,Leptotila verreauxi,White-tipped Dove,Edwin Calderón,cc-by-nc-sa 4.0
whtdov,[''],"['call', 'song']",whtdov/XC193084.ogg,XC,3,https://xeno-canto.org/193084,8.914,-79.525,Leptotila verreauxi,White-tipped Dove,Hans Groot,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC194652.ogg,XC,3,https://xeno-canto.org/194652,-4.7671,-76.525,Leptotila verreauxi,White-tipped Dove,Fabrice Schmitt,cc-by-nc-sa 4.0
whtdov,[''],['call'],whtdov/XC197646.ogg,XC,4,https://xeno-canto.org/197646,13.7672,-88.1889,Leptotila verreauxi,White-tipped Dove,Guillermo Funes,cc-by-nc-sa 4.0
whtdov,"['bugtan', 'rumfly1']",['song'],whtdov/XC198850.ogg,XC,2.5,https://xeno-canto.org/198850,6.1413,-75.6167,Leptotila verreauxi,White-tipped Dove,Danny Zapata-Henao,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC200150.ogg,XC,3,https://xeno-canto.org/200150,-29.1757,-49.6727,Leptotila verreauxi,White-tipped Dove,João Gava Just,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC200395.ogg,XC,5,https://xeno-canto.org/200395,-32.1503,-52.7364,Leptotila verreauxi,White-tipped Dove,Fernando Jacobs,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC201031.ogg,XC,4,https://xeno-canto.org/201031,-4.0364,-79.1931,Leptotila verreauxi,White-tipped Dove,Leonardo Ordóñez-Delgado,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC206141.ogg,XC,4,https://xeno-canto.org/206141,-4.2573,-79.2157,Leptotila verreauxi,White-tipped Dove,Jerome Fischer,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC206293.ogg,XC,4,https://xeno-canto.org/206293,-4.2623,-79.2254,Leptotila verreauxi,White-tipped Dove,Jerome Fischer,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC207278.ogg,XC,5,https://xeno-canto.org/207278,-22.4508,-42.7735,Leptotila verreauxi,White-tipped Dove,Eric DeFonso,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC208828.ogg,XC,4,https://xeno-canto.org/208828,-23.07,-45.939,Leptotila verreauxi,White-tipped Dove,Rodrigo Dela Rosa,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC210886.ogg,XC,3,https://xeno-canto.org/210886,-22.1978,-49.6457,Leptotila verreauxi,White-tipped Dove,Fernando Igor de Godoy,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC210887.ogg,XC,4,https://xeno-canto.org/210887,-22.1978,-49.6457,Leptotila verreauxi,White-tipped Dove,Fernando Igor de Godoy,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC210888.ogg,XC,4,https://xeno-canto.org/210888,-22.1978,-49.6457,Leptotila verreauxi,White-tipped Dove,Fernando Igor de Godoy,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC211071.ogg,XC,5,https://xeno-canto.org/211071,-4.2816,-79.2243,Leptotila verreauxi,White-tipped Dove,Meena Haribal,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC212039.ogg,XC,3,https://xeno-canto.org/212039,-13.7349,-46.3569,Leptotila verreauxi,White-tipped Dove,Fernando Fávaro,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC213253.ogg,XC,4,https://xeno-canto.org/213253,-6.2076,-49.9741,Leptotila verreauxi,White-tipped Dove,GABRIEL LEITE,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC219930.ogg,XC,5,https://xeno-canto.org/219930,8.8211,-70.5013,Leptotila verreauxi,White-tipped Dove,Joe Klaiber,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC2204.ogg,XC,5,https://xeno-canto.org/2204,-17.1667,-62.4167,Leptotila verreauxi,White-tipped Dove,Sjoerd Mayer,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC221590.ogg,XC,5,https://xeno-canto.org/221590,7.059,-69.494,Leptotila verreauxi,White-tipped Dove,Joe Klaiber,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC221593.ogg,XC,5,https://xeno-canto.org/221593,8.6913,-70.9194,Leptotila verreauxi,White-tipped Dove,Joe Klaiber,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC229252.ogg,XC,5,https://xeno-canto.org/229252,-20.2209,-56.5751,Leptotila verreauxi,White-tipped Dove,Jeremy Minns,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC235855.ogg,XC,4,https://xeno-canto.org/235855,11.1009,-74.072,Leptotila verreauxi,White-tipped Dove,Niels Krabbe,cc-by-nc-sa 4.0
whtdov,[''],"['song', 'songs of 2 birds']",whtdov/XC235856.ogg,XC,5,https://xeno-canto.org/235856,11.1009,-74.072,Leptotila verreauxi,White-tipped Dove,Niels Krabbe,cc-by-nc-sa 4.0
whtdov,[''],['song'],whtdov/XC235857.ogg,XC,5,https://xeno-canto.org/235857,11.1009,-74.072,Leptotila verreauxi,White-tipped Dove,Niels Krabbe,cc-by-nc-sa 4.0
whtdov,[''],"['song', 'rolling song']",whtdov/XC238416.ogg,XC,5,https://xeno-canto.org/238416,-4.342,-79.771,Leptotila verreauxi,White-tipped Dove,Niels Krabbe,cc-by-nc-sa 3.0
whtdov,[''],['song'],whtdov/XC238417.ogg,XC,5,https://xeno-canto.org/238417,-1.951,-80.552,Leptotila verreauxi,White-tipped Dove,Niels Krabbe,cc-by-nc-sa 3.0
